Category1,Source1,Category2,Source2,similarity,PapersInC1,PapersInC2,PapersInBoth,Discripancy
linker,OpenAlex,linker,OpenAIRE,1.0,1,1,1,1.0
fractional factorial design,OpenAIRE,fractional factorial design,OpenAlex,1.0,3,2,2,0.6666666666666666
slime mold,OpenAIRE,slime mold,OpenAlex,1.0,1,1,1,1.0
slime mold,OpenAlex,slime mold,OpenAIRE,1.0,1,1,1,1.0
boundary object,OpenAIRE,boundary object,OpenAlex,1.0,4,3,3,0.75
minimum cut,OpenAIRE,maximum cut,OpenAlex,0.9629217505710234,2,3,2,0.6666666666666666
coase theorem,OpenAIRE,coase theorem,OpenAlex,1.0,4,3,3,0.75
coase theorem,OpenAlex,coase theorem,OpenAIRE,1.0,3,4,3,0.75
echo state network,OpenAlex,echo state network,OpenAIRE,1.0,6,6,5,0.7142857142857143
reading disability,OpenAIRE,reading disability,OpenAlex,1.0,1,1,1,1.0
reading disability,OpenAlex,reading disability,OpenAIRE,1.0,1,1,1,1.0
disinhibition,OpenAIRE,disinhibition,OpenAlex,1.0,3,2,2,0.6666666666666666
disinhibition,OpenAlex,disinhibition,OpenAIRE,1.0,2,3,2,0.6666666666666666
income fund,OpenAIRE,income fund,OpenAlex,1.0,1,1,1,1.0
income fund,OpenAlex,income fund,OpenAIRE,1.0,1,1,1,1.0
service recovery,OpenAlex,service recovery,OpenAIRE,1.0,2,3,2,0.6666666666666666
marketing buzz,OpenAIRE,marketing buzz,OpenAlex,1.0,1,1,1,1.0
marketing buzz,OpenAlex,marketing buzz,OpenAIRE,1.0,1,1,1,1.0
drivetrain,OpenAIRE,drivetrain,OpenAlex,1.0,3,3,3,1.0
drivetrain,OpenAlex,drivetrain,OpenAIRE,1.0,3,3,3,1.0
allometry,OpenAlex,allometry,OpenAIRE,1.0,4,6,4,0.6666666666666666
organoids,OpenAIRE,organoid,OpenAlex,1.000000049461683,1,1,1,1.0
organogenesis,OpenAIRE,organogenesis,OpenAlex,1.0,1,1,1,1.0
organogenesis,OpenAlex,organogenesis,OpenAIRE,1.0,1,1,1,1.0
organoid,OpenAlex,organoids,OpenAIRE,1.000000049461683,1,1,1,1.0
proton exchange membrane fuel cell,OpenAIRE,proton exchange membrane fuel cell,OpenAlex,1.0,3,3,3,1.0
proton exchange membrane fuel cell,OpenAlex,proton exchange membrane fuel cell,OpenAIRE,1.0,3,3,3,1.0
modeller,OpenAIRE,modeller,OpenAlex,1.0,3,2,2,0.6666666666666666
modeller,OpenAlex,modeller,OpenAIRE,1.0,2,3,2,0.6666666666666666
sedimentation,OpenAIRE,sedimentation,OpenAlex,1.0,2,2,2,1.0
sedimentation,OpenAlex,sedimentation,OpenAIRE,1.0,2,2,2,1.0
visual phototransduction,OpenAIRE,visual phototransduction,OpenAlex,1.0,3,2,2,0.6666666666666666
visual phototransduction,OpenAlex,visual phototransduction,OpenAIRE,1.0,2,3,2,0.6666666666666666
partial correlation,OpenAlex,partial correlation,OpenAIRE,1.0,8,7,6,0.6666666666666666
renal ischemia,OpenAIRE,renal ischemia,OpenAlex,1.0,1,1,1,1.0
renal ischemia,OpenAlex,renal ischemia,OpenAIRE,1.0,1,1,1,1.0
reversing,OpenAIRE,reversing,OpenAlex,1.0,1,1,1,1.0
reversing,OpenAlex,reversing,OpenAIRE,1.0,1,1,1,1.0
positioning system,OpenAlex,indoor positioning system,OpenAIRE,0.9138597668746395,3,2,2,0.6666666666666666
indoor positioning system,OpenAlex,indoor positioning system,OpenAIRE,1.0,3,2,2,0.6666666666666666
staffing,OpenAIRE,staffing,OpenAlex,1.0,2,3,2,0.6666666666666666
staffing,OpenAlex,staffing,OpenAIRE,1.0,3,2,2,0.6666666666666666
circular rna,OpenAIRE,circular rna,OpenAlex,1.0,1,1,1,1.0
circular rna,OpenAlex,circular rna,OpenAIRE,1.0,1,1,1,1.0
data access layer,OpenAIRE,data access layer,OpenAlex,1.0,2,2,2,1.0
nosql,OpenAlex,nosql,OpenAIRE,1.0,2,3,2,0.6666666666666666
data access layer,OpenAlex,data access layer,OpenAIRE,1.0,2,2,2,1.0
communism,OpenAIRE,communism,OpenAlex,1.0,1,1,1,1.0
communism,OpenAlex,communism,OpenAIRE,1.0,1,1,1,1.0
recall test,OpenAIRE,recall test,OpenAlex,1.0,7,6,5,0.625
recall test,OpenAlex,recall test,OpenAIRE,1.0,6,7,5,0.625
narrative psychology,OpenAIRE,narrative psychology,OpenAlex,1.0,1,1,1,1.0
narrative psychology,OpenAlex,narrative psychology,OpenAIRE,1.0,1,1,1,1.0
shannon–fano coding,OpenAIRE,shannon–fano coding,OpenAlex,1.0,8,5,5,0.625
quadric,OpenAIRE,quadric,OpenAlex,1.0,1,1,1,1.0
quadric,OpenAlex,quadric,OpenAIRE,1.0,1,1,1,1.0
electrification,OpenAIRE,electrification,OpenAlex,1.0,1,1,1,1.0
electrification,OpenAlex,electrification,OpenAIRE,1.0,1,1,1,1.0
original equipment manufacturer,OpenAIRE,original equipment manufacturer,OpenAlex,1.0,2,3,2,0.6666666666666666
geminal,OpenAIRE,geminal,OpenAlex,1.0,1,1,1,1.0
coupled cluster,OpenAIRE,coupled cluster,OpenAlex,1.0,1,1,1,1.0
geminal,OpenAlex,geminal,OpenAIRE,1.0,1,1,1,1.0
coupled cluster,OpenAlex,coupled cluster,OpenAIRE,1.0,1,1,1,1.0
quantile regression,OpenAIRE,quantile regression,OpenAlex,1.0,8,10,8,0.8
quantile,OpenAIRE,quantile regression,OpenAlex,0.9174814467733052,13,10,9,0.6428571428571429
nonholonomic system,OpenAlex,nonholonomic system,OpenAIRE,1.0,24,23,20,0.7407407407407407
dna–dna hybridization,OpenAIRE,dna–dna hybridization,OpenAlex,1.0,1,1,1,1.0
dna–dna hybridization,OpenAlex,dna–dna hybridization,OpenAIRE,1.0,1,1,1,1.0
"turns, rounds and time-keeping systems in games",OpenAIRE,"turns, rounds and time-keeping systems in games",OpenAlex,1.0,1,1,1,1.0
"turns, rounds and time-keeping systems in games",OpenAlex,"turns, rounds and time-keeping systems in games",OpenAIRE,1.0,1,1,1,1.0
equidistant,OpenAIRE,equidistant,OpenAlex,1.0,2,3,2,0.6666666666666666
polyacrylamide gel electrophoresis,OpenAIRE,polyacrylamide gel electrophoresis,OpenAlex,1.0,5,5,4,0.6666666666666666
polyacrylamide gel electrophoresis,OpenAIRE,gel electrophoresis,OpenAlex,0.9686535775455742,5,5,4,0.6666666666666666
tribology,OpenAIRE,tribology,OpenAlex,1.0,7,8,6,0.6666666666666666
tribology,OpenAlex,tribology,OpenAIRE,1.0,8,7,6,0.6666666666666666
neuroevolution,OpenAIRE,neuroevolution,OpenAlex,1.0,7,6,5,0.625
swift,OpenAIRE,swift,OpenAlex,1.0,3,4,3,0.75
swift,OpenAlex,swift,OpenAIRE,1.0,4,3,3,0.75
fog computing,OpenAIRE,fog computing,OpenAlex,1.0,3,2,2,0.6666666666666666
fog computing,OpenAlex,fog computing,OpenAIRE,1.0,2,3,2,0.6666666666666666
government spending,OpenAIRE,government spending,OpenAlex,1.0,2,2,2,1.0
government spending,OpenAlex,government spending,OpenAIRE,1.0,2,2,2,1.0
drug repositioning,OpenAIRE,drug repositioning,OpenAlex,1.0,5,4,4,0.8
drug repositioning,OpenAlex,drug repositioning,OpenAIRE,1.0,4,5,4,0.8
wave power,OpenAIRE,wave power,OpenAlex,1.0,1,1,1,1.0
wave power,OpenAlex,wave power,OpenAIRE,1.0,1,1,1,1.0
waypoint,OpenAIRE,waypoint,OpenAlex,1.0,3,3,3,1.0
waypoint,OpenAlex,waypoint,OpenAIRE,1.0,3,3,3,1.0
shape-memory polymer,OpenAlex,shape-memory polymer,OpenAIRE,1.0,8,7,7,0.875
exome,OpenAIRE,exome,OpenAlex,1.0,2,3,2,0.6666666666666666
exome sequencing,OpenAIRE,exome sequencing,OpenAlex,1.0,2,3,2,0.6666666666666666
exome,OpenAlex,exome,OpenAIRE,1.0,3,2,2,0.6666666666666666
exome sequencing,OpenAlex,exome sequencing,OpenAIRE,1.0,3,2,2,0.6666666666666666
acetabulum,OpenAIRE,acetabulum,OpenAlex,1.0,1,1,1,1.0
acetabulum,OpenAlex,acetabulum,OpenAIRE,1.0,1,1,1,1.0
quasar,OpenAIRE,quasar,OpenAlex,1.0,3,2,2,0.6666666666666666
quasar,OpenAlex,quasar,OpenAIRE,1.0,2,3,2,0.6666666666666666
veto,OpenAIRE,veto,OpenAlex,1.0,1,1,1,1.0
veto,OpenAlex,veto,OpenAIRE,1.0,1,1,1,1.0
tics,OpenAIRE,tics,OpenAlex,1.0,2,3,2,0.6666666666666666
tics,OpenAlex,tics,OpenAIRE,1.0,3,2,2,0.6666666666666666
superselection,OpenAIRE,superselection,OpenAlex,1.0,1,1,1,1.0
superselection,OpenAlex,superselection,OpenAIRE,1.0,1,1,1,1.0
geovisualization,OpenAlex,geovisualization,OpenAIRE,1.0,2,3,2,0.6666666666666666
atheroma,OpenAIRE,atheroma,OpenAlex,1.0,1,1,1,1.0
angina,OpenAIRE,angina,OpenAlex,1.0,1,1,1,1.0
angina,OpenAlex,angina,OpenAIRE,1.0,1,1,1,1.0
atheroma,OpenAlex,atheroma,OpenAIRE,1.0,1,1,1,1.0
simple network management protocol,OpenAIRE,simple network management protocol,OpenAlex,1.0,1,1,1,1.0
simple network management protocol,OpenAlex,simple network management protocol,OpenAIRE,1.0,1,1,1,1.0
guanxi,OpenAIRE,guanxi,OpenAlex,1.0,5,5,5,1.0
guanxi,OpenAlex,guanxi,OpenAIRE,1.0,5,5,5,1.0
phonological awareness,OpenAlex,phonological awareness,OpenAIRE,1.0,3,2,2,0.6666666666666666
dephasing,OpenAlex,dephasing,OpenAIRE,1.0,7,6,6,0.8571428571428571
emissivity,OpenAIRE,emissivity,OpenAlex,1.0,1,1,1,1.0
emissivity,OpenAlex,emissivity,OpenAIRE,1.0,1,1,1,1.0
spermatogenesis,OpenAIRE,spermatogenesis,OpenAlex,1.0,1,1,1,1.0
spermatogenesis,OpenAlex,spermatogenesis,OpenAIRE,1.0,1,1,1,1.0
coded aperture,OpenAIRE,coded aperture,OpenAlex,1.0,5,5,4,0.6666666666666666
topological map,OpenAIRE,topological map,OpenAlex,1.0,3,2,2,0.6666666666666666
topological map,OpenAlex,topological map,OpenAIRE,1.0,2,3,2,0.6666666666666666
recloser,OpenAIRE,recloser,OpenAlex,1.0,1,1,1,1.0
recloser,OpenAlex,recloser,OpenAIRE,1.0,1,1,1,1.0
annoyance,OpenAIRE,annoyance,OpenAlex,1.0,5,7,5,0.7142857142857143
pejorative,OpenAIRE,pejorative,OpenAlex,1.0,1,1,1,1.0
pejorative,OpenAlex,pejorative,OpenAIRE,1.0,1,1,1,1.0
viscoplasticity,OpenAIRE,viscoplasticity,OpenAlex,1.0,3,2,2,0.6666666666666666
women entrepreneurs,OpenAIRE,women entrepreneurs,OpenAlex,1.0,1,1,1,1.0
women entrepreneurs,OpenAlex,women entrepreneurs,OpenAIRE,1.0,1,1,1,1.0
psychographic,OpenAIRE,psychographic,OpenAlex,1.0,2,2,2,1.0
psychographic,OpenAlex,psychographic,OpenAIRE,1.0,2,2,2,1.0
metal ions in aqueous solution,OpenAIRE,metal ions in aqueous solution,OpenAlex,1.0,1,1,1,1.0
metal ions in aqueous solution,OpenAlex,metal ions in aqueous solution,OpenAIRE,1.0,1,1,1,1.0
sanitation,OpenAIRE,sanitation,OpenAlex,1.0,1,1,1,1.0
sanitation,OpenAlex,sanitation,OpenAIRE,1.0,1,1,1,1.0
baire space,OpenAIRE,baire space,OpenAlex,1.0,1,1,1,1.0
baire space,OpenAlex,baire space,OpenAIRE,1.0,1,1,1,1.0
metric differential,OpenAlex,metric differential,OpenAIRE,1.0,2,3,2,0.6666666666666666
unit sphere,OpenAIRE,unit sphere,OpenAlex,1.0,5,4,4,0.8
unit sphere,OpenAlex,unit sphere,OpenAIRE,1.0,4,5,4,0.8
particle image velocimetry,OpenAIRE,particle image velocimetry,OpenAlex,1.0,5,4,4,0.8
goodput,OpenAIRE,goodput,OpenAlex,1.0,1,1,1,1.0
tcp delayed acknowledgment,OpenAIRE,tcp acceleration,OpenAlex,0.9378550832385438,1,1,1,1.0
goodput,OpenAlex,goodput,OpenAIRE,1.0,1,1,1,1.0
tcp acceleration,OpenAlex,tcp delayed acknowledgment,OpenAIRE,0.9378550832385438,1,1,1,1.0
sepsis,OpenAlex,sepsis,OpenAIRE,1.0,2,3,2,0.6666666666666666
3g mimo,OpenAIRE,3g mimo,OpenAlex,1.0,3,4,3,0.75
sex pheromone,OpenAIRE,sex pheromone,OpenAlex,1.0,2,2,2,1.0
sex pheromone,OpenAlex,sex pheromone,OpenAIRE,1.0,2,2,2,1.0
sexual minority,OpenAIRE,sexual minority,OpenAlex,1.0,1,1,1,1.0
sexual minority,OpenAlex,sexual minority,OpenAIRE,1.0,1,1,1,1.0
sodium channel,OpenAIRE,sodium channel,OpenAlex,1.0,1,1,1,1.0
voltage clamp,OpenAIRE,voltage clamp,OpenAlex,1.0,1,1,1,1.0
sodium channel,OpenAlex,sodium channel,OpenAIRE,1.0,1,1,1,1.0
voltage clamp,OpenAlex,voltage clamp,OpenAIRE,1.0,1,1,1,1.0
ovis canadensis,OpenAIRE,ovis canadensis,OpenAlex,1.0,1,1,1,1.0
ovis canadensis,OpenAlex,ovis canadensis,OpenAIRE,1.0,1,1,1,1.0
downtime,OpenAIRE,downtime,OpenAlex,1.0,4,4,4,1.0
downtime,OpenAlex,downtime,OpenAIRE,1.0,4,4,4,1.0
critical relative humidity,OpenAIRE,relative humidity,OpenAlex,0.9334822547125154,1,1,1,1.0
relative humidity,OpenAlex,critical relative humidity,OpenAIRE,0.9334822547125154,1,1,1,1.0
aquatic toxicology,OpenAIRE,aquatic toxicology,OpenAlex,1.0,1,1,1,1.0
aquatic toxicology,OpenAlex,aquatic toxicology,OpenAIRE,1.0,1,1,1,1.0
"(g,k)-module",OpenAIRE,"(g,k)-module",OpenAlex,1.0,1,1,1,1.0
projective unitary group,OpenAIRE,projective unitary group,OpenAlex,1.0,1,1,1,1.0
maximal torus,OpenAIRE,maximal torus,OpenAlex,1.0,1,1,1,1.0
unitary group,OpenAIRE,unitary group,OpenAlex,1.0,1,1,1,1.0
induced representation,OpenAIRE,induced representation,OpenAlex,1.0,1,1,1,1.0
unitary group,OpenAIRE,special unitary group,OpenAlex,0.9274801820917672,1,1,1,1.0
representation theory of su,OpenAIRE,representation theory of su,OpenAlex,1.0,1,1,1,1.0
induced representation,OpenAlex,induced representation,OpenAIRE,1.0,1,1,1,1.0
projective unitary group,OpenAlex,projective unitary group,OpenAIRE,1.0,1,1,1,1.0
"(g,k)-module",OpenAlex,"(g,k)-module",OpenAIRE,1.0,1,1,1,1.0
representation theory of su,OpenAlex,representation theory of su,OpenAIRE,1.0,1,1,1,1.0
special unitary group,OpenAlex,unitary group,OpenAIRE,0.9274801820917672,1,1,1,1.0
unitary group,OpenAlex,unitary group,OpenAIRE,1.0,1,1,1,1.0
maximal torus,OpenAlex,maximal torus,OpenAIRE,1.0,1,1,1,1.0
ether anesthesia,OpenAIRE,ether anesthesia,OpenAlex,1.0,1,1,1,1.0
ether anesthesia,OpenAlex,ether anesthesia,OpenAIRE,1.0,1,1,1,1.0
keratoconus,OpenAIRE,keratoconus,OpenAlex,1.0,1,1,1,1.0
keratoconus,OpenAlex,keratoconus,OpenAIRE,1.0,1,1,1,1.0
cumulative effects,OpenAIRE,cumulative effects,OpenAlex,1.0,1,1,1,1.0
cumulative effects,OpenAlex,cumulative effects,OpenAIRE,1.0,1,1,1,1.0
lingua franca,OpenAIRE,lingua franca,OpenAlex,1.0,2,2,2,1.0
lingua franca,OpenAlex,lingua franca,OpenAIRE,1.0,2,2,2,1.0
europium,OpenAIRE,europium,OpenAlex,1.0,1,1,1,1.0
europium,OpenAlex,europium,OpenAIRE,1.0,1,1,1,1.0
quantile regression,OpenAlex,quantile regression,OpenAIRE,1.0,10,8,8,0.8
planar straight-line graph,OpenAIRE,planar straight-line graph,OpenAlex,1.0,3,2,2,0.6666666666666666
planar straight-line graph,OpenAlex,planar straight-line graph,OpenAIRE,1.0,2,3,2,0.6666666666666666
accretion disc,OpenAIRE,accretion disc,OpenAlex,1.0,1,1,1,1.0
accretion disc,OpenAlex,accretion disc,OpenAIRE,1.0,1,1,1,1.0
metric differential,OpenAIRE,metric differential,OpenAlex,1.0,3,2,2,0.6666666666666666
thermal conductivity,OpenAIRE,thermal conductivity,OpenAlex,1.0,6,7,5,0.625
realized variance,OpenAIRE,realized variance,OpenAlex,1.0,3,3,3,1.0
price variance,OpenAIRE,price variance,OpenAlex,1.0,1,1,1,1.0
realized variance,OpenAlex,realized variance,OpenAIRE,1.0,3,3,3,1.0
price variance,OpenAlex,price variance,OpenAIRE,1.0,1,1,1,1.0
iodinated contrast,OpenAIRE,iodinated contrast,OpenAlex,1.0,2,3,2,0.6666666666666666
mobile payment,OpenAIRE,mobile payment,OpenAlex,1.0,2,2,2,1.0
mobile payment,OpenAlex,mobile payment,OpenAIRE,1.0,2,2,2,1.0
ostensive definition,OpenAIRE,ostensive definition,OpenAlex,1.0,2,2,2,1.0
ostensive definition,OpenAlex,ostensive definition,OpenAIRE,1.0,2,2,2,1.0
newsvendor model,OpenAIRE,newsvendor model,OpenAlex,1.0,2,3,2,0.6666666666666666
original equipment manufacturer,OpenAlex,original equipment manufacturer,OpenAIRE,1.0,3,2,2,0.6666666666666666
cricket,OpenAIRE,cricket,OpenAlex,1.0,1,1,1,1.0
cricket,OpenAlex,cricket,OpenAIRE,1.0,1,1,1,1.0
time consistency,OpenAIRE,time consistency,OpenAlex,1.0,2,3,2,0.6666666666666666
linear low-density polyethylene,OpenAIRE,linear low-density polyethylene,OpenAlex,1.0,1,1,1,1.0
low-density polyethylene,OpenAIRE,low-density polyethylene,OpenAlex,1.0,1,1,1,1.0
linear low-density polyethylene,OpenAlex,linear low-density polyethylene,OpenAIRE,1.0,1,1,1,1.0
low-density polyethylene,OpenAlex,low-density polyethylene,OpenAIRE,1.0,1,1,1,1.0
spherulite (polymer physics),OpenAIRE,spherulite (polymer physics),OpenAlex,1.0,1,1,1,1.0
spherulite (polymer physics),OpenAlex,spherulite (polymer physics),OpenAIRE,1.0,1,1,1,1.0
stereographic projection,OpenAIRE,stereographic projection,OpenAlex,1.0,1,1,1,1.0
stereographic projection,OpenAlex,stereographic projection,OpenAIRE,1.0,1,1,1,1.0
immigration policy,OpenAIRE,immigration policy,OpenAlex,1.0,1,1,1,1.0
immigration policy,OpenAlex,immigration policy,OpenAIRE,1.0,1,1,1,1.0
recidivism,OpenAIRE,recidivism,OpenAlex,1.0,5,6,5,0.8333333333333334
sex offender,OpenAIRE,sex offender,OpenAlex,1.0,2,2,2,1.0
recidivism,OpenAlex,recidivism,OpenAIRE,1.0,6,5,5,0.8333333333333334
sex offender,OpenAlex,sex offender,OpenAIRE,1.0,2,2,2,1.0
deadlock prevention algorithms,OpenAIRE,deadlock prevention algorithms,OpenAlex,1.0,2,3,2,0.6666666666666666
deadlock,OpenAIRE,deadlock,OpenAlex,1.0,6,4,4,0.6666666666666666
stochastic petri net,OpenAIRE,stochastic petri net,OpenAlex,1.0,5,6,5,0.8333333333333334
deadlock,OpenAlex,deadlock,OpenAIRE,1.0,4,6,4,0.6666666666666666
deadlock prevention algorithms,OpenAlex,deadlock prevention algorithms,OpenAIRE,1.0,3,2,2,0.6666666666666666
slowness,OpenAIRE,slowness,OpenAlex,1.0,1,1,1,1.0
slowness,OpenAlex,slowness,OpenAIRE,1.0,1,1,1,1.0
sequential minimal optimization,OpenAIRE,sequential minimal optimization,OpenAlex,1.0,8,5,5,0.625
sequential minimal optimization,OpenAlex,sequential minimal optimization,OpenAIRE,1.0,5,8,5,0.625
baleen,OpenAIRE,baleen,OpenAlex,1.0,1,1,1,1.0
right whale,OpenAIRE,right whale,OpenAlex,1.0,1,1,1,1.0
bay,OpenAIRE,bay,OpenAlex,1.0,1,1,1,1.0
baleen,OpenAlex,baleen,OpenAIRE,1.0,1,1,1,1.0
right whale,OpenAlex,right whale,OpenAIRE,1.0,1,1,1,1.0
bay,OpenAlex,bay,OpenAIRE,1.0,1,1,1,1.0
superpotential,OpenAIRE,superpotential,OpenAlex,1.0,1,1,1,1.0
superpotential,OpenAlex,superpotential,OpenAIRE,1.0,1,1,1,1.0
coactivation,OpenAlex,coactivation,OpenAIRE,1.0,4,3,3,0.75
improvisation,OpenAIRE,improvisation,OpenAlex,1.0,2,2,2,1.0
improvisation,OpenAlex,improvisation,OpenAIRE,1.0,2,2,2,1.0
alienation,OpenAIRE,alienation,OpenAlex,1.0,2,3,2,0.6666666666666666
alienation,OpenAlex,alienation,OpenAIRE,1.0,3,2,2,0.6666666666666666
thermoelectric materials,OpenAIRE,thermoelectric materials,OpenAlex,1.0,2,2,2,1.0
thermal conductivity,OpenAlex,thermal conductivity,OpenAIRE,1.0,7,6,5,0.625
thermoelectric materials,OpenAlex,thermoelectric materials,OpenAIRE,1.0,2,2,2,1.0
scan line,OpenAIRE,scan line,OpenAlex,1.0,1,1,1,1.0
scan line,OpenAlex,scan line,OpenAIRE,1.0,1,1,1,1.0
fragile x syndrome,OpenAIRE,fragile x syndrome,OpenAlex,1.0,1,1,1,1.0
fragile x syndrome,OpenAIRE,fragile x,OpenAlex,0.9465399174773184,1,1,1,1.0
dendritic spine,OpenAlex,dendritic spine,OpenAIRE,1.0,2,3,2,0.6666666666666666
fragile x,OpenAlex,fragile x syndrome,OpenAIRE,0.9465399174773184,1,1,1,1.0
fragile x syndrome,OpenAlex,fragile x syndrome,OpenAIRE,1.0,1,1,1,1.0
precautionary principle,OpenAIRE,precautionary principle,OpenAlex,1.0,1,1,1,1.0
precautionary principle,OpenAlex,precautionary principle,OpenAIRE,1.0,1,1,1,1.0
photoresist,OpenAIRE,photoresist,OpenAlex,1.0,1,1,1,1.0
photoresist,OpenAlex,photoresist,OpenAIRE,1.0,1,1,1,1.0
breathy voice,OpenAIRE,breathy voice,OpenAlex,1.0,1,1,1,1.0
breathy voice,OpenAlex,breathy voice,OpenAIRE,1.0,1,1,1,1.0
urban resilience,OpenAIRE,urban resilience,OpenAlex,1.0,1,1,1,1.0
urban resilience,OpenAlex,urban resilience,OpenAIRE,1.0,1,1,1,1.0
biomass burning,OpenAIRE,biomass burning,OpenAlex,1.0,1,1,1,1.0
biomass burning,OpenAlex,biomass burning,OpenAIRE,1.0,1,1,1,1.0
vacancy defect,OpenAIRE,vacancy defect,OpenAlex,1.0,2,2,2,1.0
vacancy defect,OpenAlex,vacancy defect,OpenAIRE,1.0,2,2,2,1.0
caste,OpenAIRE,caste,OpenAlex,1.0,1,1,1,1.0
caste,OpenAlex,caste,OpenAIRE,1.0,1,1,1,1.0
informal sector,OpenAlex,informal sector,OpenAIRE,1.0,2,3,2,0.6666666666666666
3g mimo,OpenAlex,3g mimo,OpenAIRE,1.0,4,3,3,0.75
clenshaw–curtis quadrature,OpenAIRE,gauss–hermite quadrature,OpenAlex,0.9513165793485638,2,3,2,0.6666666666666666
clenshaw–curtis quadrature,OpenAIRE,clenshaw–curtis quadrature,OpenAlex,1.0,2,2,2,1.0
tanh-sinh quadrature,OpenAIRE,tanh-sinh quadrature,OpenAlex,1.0,2,2,2,1.0
gauss–kronrod quadrature formula,OpenAIRE,gauss–jacobi quadrature,OpenAlex,0.93381546743096,2,2,2,1.0
clenshaw–curtis quadrature,OpenAIRE,gauss–laguerre quadrature,OpenAlex,0.9513165793485638,2,2,2,1.0
tanh-sinh quadrature,OpenAlex,tanh-sinh quadrature,OpenAIRE,1.0,2,2,2,1.0
gauss–laguerre quadrature,OpenAlex,clenshaw–curtis quadrature,OpenAIRE,0.9513165793485638,2,2,2,1.0
gauss–hermite quadrature,OpenAlex,clenshaw–curtis quadrature,OpenAIRE,0.9513165793485638,3,2,2,0.6666666666666666
clenshaw–curtis quadrature,OpenAlex,clenshaw–curtis quadrature,OpenAIRE,1.0,2,2,2,1.0
gauss–jacobi quadrature,OpenAlex,gauss–kronrod quadrature formula,OpenAIRE,0.93381546743096,2,2,2,1.0
gauss–kronrod quadrature formula,OpenAlex,gauss–kronrod quadrature formula,OpenAIRE,1.0,3,2,2,0.6666666666666666
realizability,OpenAIRE,realizability,OpenAlex,1.0,2,3,2,0.6666666666666666
realizability,OpenAlex,realizability,OpenAIRE,1.0,3,2,2,0.6666666666666666
"failure mode, effects, and criticality analysis",OpenAIRE,"failure mode, effects, and criticality analysis",OpenAlex,1.0,2,2,2,1.0
"failure mode, effects, and criticality analysis",OpenAlex,"failure mode, effects, and criticality analysis",OpenAIRE,1.0,2,2,2,1.0
coronary arteries,OpenAIRE,coronary arteries,OpenAlex,1.0,3,4,3,0.75
iodinated contrast,OpenAlex,iodinated contrast,OpenAIRE,1.0,3,2,2,0.6666666666666666
coronary arteries,OpenAlex,coronary arteries,OpenAIRE,1.0,4,3,3,0.75
irritable bowel syndrome,OpenAIRE,irritable bowel syndrome,OpenAlex,1.0,3,2,2,0.6666666666666666
irritable bowel syndrome,OpenAlex,irritable bowel syndrome,OpenAIRE,1.0,2,3,2,0.6666666666666666
stock assessment,OpenAIRE,stock assessment,OpenAlex,1.0,2,2,2,1.0
stock assessment,OpenAlex,stock assessment,OpenAIRE,1.0,2,2,2,1.0
subgradient method,OpenAIRE,subgradient method,OpenAlex,1.0,3,4,3,0.75
subgradient method,OpenAlex,subgradient method,OpenAIRE,1.0,4,3,3,0.75
faraday efficiency,OpenAIRE,faraday efficiency,OpenAlex,1.0,1,1,1,1.0
faraday efficiency,OpenAlex,faraday efficiency,OpenAIRE,1.0,1,1,1,1.0
trypsin inhibitor,OpenAIRE,trypsin inhibitor,OpenAlex,1.0,1,1,1,1.0
trypsin inhibitor,OpenAlex,trypsin inhibitor,OpenAIRE,1.0,1,1,1,1.0
pronunciation,OpenAlex,pronunciation,OpenAIRE,1.0,10,8,7,0.6363636363636364
bufo,OpenAIRE,bufo,OpenAlex,1.0,1,1,1,1.0
bufo,OpenAlex,bufo,OpenAIRE,1.0,1,1,1,1.0
schlieren,OpenAIRE,schlieren,OpenAlex,1.0,1,1,1,1.0
mach number,OpenAIRE,mach number,OpenAlex,1.0,5,7,5,0.7142857142857143
schlieren,OpenAlex,schlieren,OpenAIRE,1.0,1,1,1,1.0
emtp,OpenAIRE,emtp,OpenAlex,1.0,1,1,1,1.0
emtp,OpenAlex,emtp,OpenAIRE,1.0,1,1,1,1.0
interaction design,OpenAIRE,interaction design,OpenAlex,1.0,5,5,4,0.6666666666666666
list decoding,OpenAIRE,list decoding,OpenAlex,1.0,5,4,4,0.8
metaplasticity,OpenAIRE,metaplasticity,OpenAlex,1.0,7,9,7,0.7777777777777778
homeostatic plasticity,OpenAIRE,homeostatic plasticity,OpenAlex,1.0,3,3,3,1.0
homeostatic plasticity,OpenAlex,homeostatic plasticity,OpenAIRE,1.0,3,3,3,1.0
metaplasticity,OpenAlex,metaplasticity,OpenAIRE,1.0,9,7,7,0.7777777777777778
bacterial growth,OpenAIRE,bacterial growth,OpenAlex,1.0,2,2,2,1.0
bacterial growth,OpenAlex,bacterial growth,OpenAIRE,1.0,2,2,2,1.0
coefficient of variation,OpenAIRE,coefficient of variation,OpenAlex,1.0,1,1,1,1.0
coefficient of variation,OpenAlex,coefficient of variation,OpenAIRE,1.0,1,1,1,1.0
typing,OpenAIRE,typing,OpenAlex,1.0,3,2,2,0.6666666666666666
typing,OpenAlex,typing,OpenAIRE,1.0,2,3,2,0.6666666666666666
sunk costs,OpenAIRE,sunk costs,OpenAlex,1.0,3,4,3,0.75
sunk costs,OpenAlex,sunk costs,OpenAIRE,1.0,4,3,3,0.75
