Category1,Source1,Category2,Source2,Similarity,PapersInC1,PapersInC2,PapersInBoth,Agreement
fitness proportionate selection,OpenAIRE,tournament selection,OpenAlex,0.7579356972959672,8,14,4,0.2222222222222222
hydrostatic equilibrium,OpenAIRE,hydrostatic pressure,OpenAlex,0.8479541704522487,6,7,3,0.3
constraint programming,OpenAIRE,constraint logic programming,OpenAlex,0.9334220993206536,41,45,15,0.2112676056338028
query expansion,OpenAIRE,query optimization,OpenAlex,0.8599698941309708,73,63,25,0.2252252252252252
web query classification,OpenAIRE,query optimization,OpenAlex,0.8104771307441974,46,63,22,0.2528735632183908
query language,OpenAIRE,query optimization,OpenAlex,0.7821355293967696,85,63,25,0.2032520325203252
visual short-term memory,OpenAIRE,visual memory,OpenAlex,0.6477851595768963,40,51,20,0.2816901408450704
iconic memory,OpenAIRE,visual memory,OpenAlex,0.782381537922702,20,51,13,0.2241379310344827
standard boolean model,OpenAIRE,boolean expression,OpenAlex,0.7171185086274419,10,12,4,0.2222222222222222
paranoid disorders,OpenAIRE,paranoia,OpenAlex,0.6929881292027106,7,6,3,0.3
discrete wavelet transform,OpenAIRE,second-generation wavelet transform,OpenAlex,0.7235923295371955,279,93,76,0.2567567567567567
non-uniform discrete fourier transform,OpenAIRE,discrete fourier transform (general),OpenAlex,0.4186496096964812,32,82,26,0.2954545454545454
fractional fourier transform,OpenAIRE,discrete fourier transform (general),OpenAlex,0.3777945518157436,57,82,40,0.404040404040404
discrete-time fourier transform,OpenAIRE,fractional fourier transform,OpenAlex,0.7532090416254642,40,114,29,0.232
quality of life,OpenAIRE,quality of life (healthcare),OpenAlex,0.6549751539978961,170,106,64,0.3018867924528302
coal mining,OpenAIRE,coal,OpenAlex,0.9098932164689332,6,16,5,0.2941176470588235
ideal (set theory),OpenAIRE,ideal (ethics),OpenAlex,0.9180255411471168,85,221,54,0.2142857142857142
synchrotron,OpenAIRE,synchrotron radiation,OpenAlex,0.9035616187311756,15,21,9,0.3333333333333333
cohen's kappa,OpenAIRE,kappa,OpenAlex,0.7022621622884196,37,33,13,0.2280701754385964
rna splice sites,OpenAIRE,splice,OpenAlex,0.726390904498818,6,15,4,0.2352941176470588
exon,OpenAIRE,rna splicing,OpenAlex,0.9610763109343812,12,22,7,0.2592592592592592
alzheimer disease,OpenAIRE,alzheimer's disease,OpenAlex,0.6874327925826175,152,47,37,0.228395061728395
alzheimer's disease,OpenAIRE,alzheimer's disease,OpenAlex,0.7937047763699915,75,47,28,0.2978723404255319
earnings management,OpenAIRE,earnings response coefficient,OpenAlex,0.8210187369818032,10,6,4,0.3333333333333333
optimal discriminant analysis,OpenAIRE,multiple discriminant analysis,OpenAlex,0.9082327050014268,48,24,18,0.3333333333333333
multiple discriminant analysis,OpenAIRE,optimal discriminant analysis,OpenAlex,0.9082327050014268,40,51,24,0.3582089552238806
rough set,OpenAIRE,dominance-based rough set approach,OpenAlex,0.7362346779048674,176,53,48,0.2651933701657458
simulator sickness,OpenAIRE,motion sickness,OpenAlex,0.8214063316719774,10,24,6,0.2142857142857142
parkinson disease,OpenAIRE,parkinson's disease,OpenAlex,0.6830670093899815,66,62,32,0.3333333333333333
bell state,OpenAIRE,bell's theorem,OpenAlex,0.3930666100051359,7,8,3,0.25
diffusion tensor imaging,OpenAIRE,tractography,OpenAlex,0.5275255249250912,56,84,27,0.2389380530973451
per capita income,OpenAIRE,per capita,OpenAlex,0.9340612227417474,13,24,7,0.2333333333333333
normalized difference vegetation index,OpenAIRE,leaf area index,OpenAlex,0.6950211393233797,73,38,20,0.2197802197802197
cursor (user interface),OpenAIRE,cursor (databases),OpenAlex,0.9290808273895576,11,37,9,0.2307692307692307
portfolio,OpenAIRE,portfolio optimization,OpenAlex,0.8313064560382551,159,40,36,0.2208588957055214
stock (geology),OpenAIRE,stock (firearms),OpenAlex,0.965172127347162,147,174,102,0.4657534246575342
post-modern portfolio theory,OpenAIRE,modern portfolio theory,OpenAlex,0.820343523687533,14,25,11,0.3928571428571428
portfolio optimization,OpenAIRE,modern portfolio theory,OpenAlex,0.7023085797904717,46,25,15,0.2678571428571428
authentication,OpenAIRE,authentication (law),OpenAlex,0.359044782780506,88,128,63,0.4117647058823529
active suspension,OpenAIRE,suspension (topology),OpenAlex,0.2354745172288458,27,54,22,0.3728813559322034
suspension (vehicle),OpenAIRE,suspension (topology),OpenAlex,0.9719379755234374,30,54,27,0.4736842105263157
head (linguistics),OpenAIRE,head (geology),OpenAlex,0.9819525967014846,60,107,30,0.218978102189781
non-classical logic,OpenAIRE,logical framework,OpenAlex,0.6065627120095727,9,12,5,0.3125
ball (bearing),OpenAIRE,ball (mathematics),OpenAlex,0.9704873096226068,32,50,19,0.3015873015873015
heteropatric speciation,OpenAIRE,ecological speciation,OpenAlex,0.9252692841867916,18,79,18,0.2278481012658227
sympatric speciation,OpenAIRE,ecological speciation,OpenAlex,0.8549766742858919,49,79,27,0.2673267326732673
reproductive isolation,OpenAIRE,ecological speciation,OpenAlex,0.8569148591487755,72,79,34,0.2905982905982906
allopatric speciation,OpenAIRE,ecological speciation,OpenAlex,0.8336845364251468,29,79,24,0.2857142857142857
incipient speciation,OpenAIRE,ecological speciation,OpenAlex,0.8273696632851428,44,79,38,0.4470588235294118
sympatric speciation,OpenAIRE,reproductive isolation,OpenAlex,0.7936090650971179,49,85,23,0.2072072072072072
incipient speciation,OpenAIRE,reproductive isolation,OpenAlex,0.7612428052710655,44,85,28,0.2772277227722772
ecological speciation,OpenAIRE,reproductive isolation,OpenAlex,0.8569148591487755,70,85,39,0.3362068965517241
heteropatric speciation,OpenAIRE,incipient speciation,OpenAlex,0.8844208235585813,18,46,16,0.3333333333333333
reproductive isolation,OpenAIRE,incipient speciation,OpenAlex,0.7612428052710655,72,46,23,0.2421052631578947
sympatry,OpenAIRE,incipient speciation,OpenAlex,0.2782773507997858,30,46,16,0.2666666666666666
ecological speciation,OpenAIRE,incipient speciation,OpenAlex,0.8273696632851428,70,46,35,0.4320987654320987
allopatric speciation,OpenAIRE,incipient speciation,OpenAlex,0.7924765201019476,29,46,17,0.293103448275862
sympatric speciation,OpenAIRE,allopatric speciation,OpenAlex,0.8326565054031437,49,29,15,0.238095238095238
ecological speciation,OpenAIRE,allopatric speciation,OpenAlex,0.8336845364251468,70,29,18,0.2222222222222222
heteropatric speciation,OpenAIRE,allopatric speciation,OpenAlex,0.8894126925848387,18,29,11,0.3055555555555556
incipient speciation,OpenAIRE,disruptive selection,OpenAlex,0.7629452748031686,44,76,22,0.2244897959183673
ecological speciation,OpenAIRE,disruptive selection,OpenAlex,0.7806396572506843,70,76,26,0.2166666666666666
sympatry,OpenAIRE,sympatric speciation,OpenAlex,0.5325236469314858,30,59,20,0.2898550724637681
elastic modulus,OpenAIRE,modulus,OpenAlex,0.8615146394608278,35,31,12,0.2222222222222222
atlas (topology),OpenAIRE,atlas (anatomy),OpenAlex,0.9867830062939742,38,62,27,0.3698630136986301
dissociation (neuropsychology),OpenAIRE,dissociation (chemistry),OpenAlex,0.9903868638146904,60,77,42,0.4421052631578947
longitude,OpenAIRE,latitude,OpenAlex,0.9999999587947076,15,32,12,0.3428571428571428
latitude,OpenAIRE,longitude,OpenAlex,0.9999999587947076,24,13,8,0.2758620689655172
soil water,OpenAIRE,soil science,OpenAlex,0.7718222592540877,47,127,34,0.2428571428571428
starch,OpenAIRE,amylose,OpenAlex,0.6280916622109876,15,7,5,0.2941176470588235
software metric,OpenAIRE,software quality,OpenAlex,0.7958449152300645,50,85,23,0.2053571428571428
ecological niche,OpenAIRE,niche,OpenAlex,0.7702487431452647,43,92,31,0.2980769230769231
gamma diversity,OpenAIRE,diversity index,OpenAlex,0.7178651790790772,10,9,4,0.2666666666666666
diesel engine,OpenAIRE,turbocharger,OpenAlex,0.7688002329250713,10,7,6,0.5454545454545454
diesel fuel,OpenAIRE,diesel engine,OpenAlex,0.814539153725291,13,10,5,0.2777777777777778
electricity price forecasting,OpenAIRE,electricity market,OpenAlex,0.789427318509787,12,46,11,0.2340425531914893
oligonucleotide array sequence analysis,OpenAIRE,microarray analysis techniques,OpenAlex,0.7925761866956709,266,91,70,0.2439024390243902
microarray,OpenAIRE,microarray analysis techniques,OpenAlex,0.8535010882656703,51,91,29,0.2566371681415929
single-photon emission computed tomography,OpenAIRE,emission computed tomography,OpenAlex,0.8682720427248412,15,16,7,0.2916666666666667
echo (computing),OpenAIRE,echo (communications protocol),OpenAlex,0.9735025993005696,26,43,16,0.3018867924528302
computer-integrated manufacturing,OpenAIRE,advanced manufacturing,OpenAlex,0.7713083034739528,37,20,10,0.2127659574468085
integrated computer-aided manufacturing,OpenAIRE,advanced manufacturing,OpenAlex,0.7885257061625924,12,20,7,0.28
advanced manufacturing,OpenAIRE,computer-integrated manufacturing,OpenAlex,0.7713083034739528,31,16,8,0.2051282051282051
magnesium alloy,OpenAIRE,magnesium,OpenAlex,0.8251468038819362,15,20,10,0.4
recrystallization (metallurgy),OpenAIRE,recrystallization (geology),OpenAlex,0.9677671027887528,7,13,4,0.25
equal channel angular extrusion,OpenAIRE,extrusion,OpenAlex,0.8074530743436553,8,21,8,0.3809523809523809
clock synchronization,OpenAIRE,clock signal,OpenAlex,0.7475223272995063,12,11,5,0.2777777777777778
asynchronous system,OpenAIRE,clock signal,OpenAlex,0.5482509140889436,6,11,3,0.2142857142857142
asynchronous system,OpenAIRE,synchronous circuit,OpenAlex,0.7230488895083182,6,6,3,0.3333333333333333
g-network,OpenAIRE,layered queueing network,OpenAlex,0.437402186322026,7,13,6,0.4285714285714285
groundwater,OpenAIRE,aquifer,OpenAlex,0.6725311552163281,22,16,9,0.3103448275862069
diffusion mri,OpenAIRE,fractional anisotropy,OpenAlex,0.5979376309276506,168,49,41,0.2329545454545454
database model,OpenAIRE,database design,OpenAlex,0.834134723140089,29,65,16,0.2051282051282051
triangulation (social science),OpenAIRE,triangulation,OpenAlex,0.5440123405029711,28,68,19,0.2467532467532467
risk management plan,OpenAIRE,project risk management,OpenAlex,0.933815593213749,14,18,9,0.391304347826087
project risk management,OpenAIRE,risk management plan,OpenAlex,0.933815593213749,24,11,8,0.2962962962962963
risk management plan,OpenAIRE,it risk management,OpenAlex,0.8106053323254262,14,16,9,0.4285714285714285
cauchy problem,OpenAIRE,initial value problem,OpenAlex,0.7369186927158033,18,35,12,0.2926829268292683
coronavirus disease (covid-),OpenAIRE,severe acute respiratory syndrome coronavirus (sars-cov-),OpenAlex,0.8736265245240225,145,84,70,0.440251572327044
sars-cov-,OpenAIRE,severe acute respiratory syndrome coronavirus (sars-cov-),OpenAlex,0.5382717444168829,92,84,38,0.2753623188405797
- coronavirus outbreak,OpenAIRE,severe acute respiratory syndrome coronavirus (sars-cov-),OpenAlex,0.3626028397215136,59,84,32,0.2882882882882883
coronavirus infections,OpenAIRE,- coronavirus outbreak,OpenAlex,0.4992311806501763,67,67,24,0.2181818181818181
covid-,OpenAIRE,- coronavirus outbreak,OpenAlex,0.4540038963781896,175,67,45,0.2284263959390862
sars-cov-,OpenAIRE,- coronavirus outbreak,OpenAlex,0.4474157658337018,92,67,27,0.2045454545454545
pandemic,OpenAIRE,- coronavirus outbreak,OpenAlex,0.4212083148975209,107,67,36,0.2608695652173913
coronavirus disease (covid-),OpenAIRE,- coronavirus outbreak,OpenAlex,0.2838255854057167,145,67,56,0.358974358974359
- coronavirus outbreak,OpenAIRE,outbreak,OpenAlex,0.468840268322112,59,96,28,0.2204724409448819
covid-,OpenAIRE,outbreak,OpenAlex,0.7116619972374717,175,96,53,0.2431192660550458
pandemic,OpenAIRE,outbreak,OpenAlex,0.7953484888963513,107,96,44,0.2767295597484276
niche,OpenAIRE,ecological niche,OpenAlex,0.7702487431452647,62,72,24,0.2181818181818181
environmental niche modelling,OpenAIRE,ecological niche,OpenAlex,0.8880821852095571,30,72,21,0.2592592592592592
method of moments (statistics),OpenAIRE,method of moments (probability theory),OpenAlex,0.9743018197812467,14,16,8,0.3636363636363636
shape optimization,OpenAIRE,topology optimization,OpenAlex,0.8396084585887791,20,34,10,0.2272727272727272
topology optimization,OpenAIRE,shape optimization,OpenAlex,0.8396084585887791,34,15,9,0.225
weighted voronoi diagram,OpenAIRE,euclidean distance matrix,OpenAlex,0.6798115223167359,12,7,4,0.2666666666666666
relational calculus,OpenAIRE,relational algebra,OpenAlex,1.000000054900176,19,20,9,0.3
codd's theorem,OpenAIRE,relational calculus,OpenAlex,0.417828365538104,10,13,5,0.2777777777777778
domain relational calculus,OpenAIRE,relational calculus,OpenAlex,0.9267645009493448,8,13,4,0.2352941176470588
relational algebra,OpenAIRE,relational calculus,OpenAlex,1.000000054900176,16,13,5,0.2083333333333333
relational calculus,OpenAIRE,relational model,OpenAlex,0.8153383853302711,19,45,13,0.2549019607843137
data model,OpenAIRE,data model (gis),OpenAlex,0.5236540308218781,65,48,21,0.2282608695652173
mobile phone,OpenAIRE,phone,OpenAlex,0.9068148233690098,82,120,37,0.2242424242424242
conjunction (grammar),OpenAIRE,conjunction (astronomy),OpenAlex,0.9824958700832074,67,67,33,0.3267326732673267
circadian clock,OpenAIRE,circadian rhythm,OpenAlex,0.6991377111225753,14,51,13,0.25
nonlinear conjugate gradient method,OpenAIRE,gradient method,OpenAlex,0.9213616494799972,23,35,11,0.2340425531914893
applications of uml,OpenAIRE,unified modeling language,OpenAlex,0.5766159737342598,7,31,7,0.2258064516129032
parametrization,OpenAIRE,parametrization (atmospheric modeling),OpenAlex,0.468672756427207,42,48,23,0.3432835820895522
texture compression,OpenAIRE,texture filtering,OpenAlex,0.9138173006768032,39,44,14,0.2028985507246377
parametrization,OpenAIRE,radiative transfer,OpenAlex,0.7536687382503648,42,86,23,0.219047619047619
colorectal neoplasms,OpenAIRE,colorectal cancer,OpenAlex,0.8714517532975928,25,37,15,0.3191489361702128
standard illuminant,OpenAIRE,color constancy,OpenAlex,0.6319646581919259,46,84,24,0.2264150943396226
stroke,OpenAIRE,stroke (engine),OpenAlex,0.220045895512339,95,66,51,0.4636363636363636
escape reaction,OpenAIRE,looming,OpenAlex,0.6223473311502904,17,15,6,0.2307692307692307
spectral acceleration,OpenAIRE,peak ground acceleration,OpenAlex,0.7447432851376029,9,8,5,0.4166666666666667
ground motion,OpenAIRE,peak ground acceleration,OpenAlex,0.7568833357754932,7,8,3,0.25
residual feed intake,OpenAIRE,feed conversion ratio,OpenAlex,0.8241481598425798,8,10,8,0.8
modal testing,OpenAIRE,operational modal analysis,OpenAlex,0.8264206136418943,8,12,5,0.3333333333333333
volition (psychology),OpenAIRE,volition (linguistics),OpenAlex,0.9896219101302236,10,11,5,0.3125
physical attractiveness,OpenAIRE,attractiveness,OpenAlex,0.8505278274586946,37,96,29,0.2788461538461538
tone reproduction,OpenAIRE,tone mapping,OpenAlex,0.8504914982255309,8,32,7,0.2121212121212121
dynamic range,OpenAIRE,high dynamic range,OpenAlex,0.8619141575760164,58,60,22,0.2291666666666666
high dynamic range,OpenAIRE,dynamic range,OpenAlex,0.8619141575760164,43,79,35,0.4022988505747126
lean software development,OpenAIRE,lean project management,OpenAlex,0.8941398696831633,13,17,9,0.4285714285714285
coronary vessels,OpenAIRE,coronary arteries,OpenAlex,0.7633177225981475,22,16,7,0.2258064516129032
coronary angiography,OpenAIRE,artery,OpenAlex,0.5909158639658935,36,26,15,0.3191489361702128
coronary arteries,OpenAIRE,artery,OpenAlex,0.9333847707619892,20,26,13,0.3939393939393939
rectum,OpenAIRE,irritable bowel syndrome,OpenAlex,0.4874331099249478,10,6,3,0.2307692307692307
pain threshold,OpenAIRE,irritable bowel syndrome,OpenAlex,0.6010047960233607,10,6,3,0.2307692307692307
dopamine,OpenAIRE,dopaminergic,OpenAlex,0.9999999932614814,112,50,31,0.2366412213740458
fisheries,OpenAIRE,fisheries management,OpenAlex,0.8218810900302759,32,13,9,0.25
fisheries,OpenAIRE,fishing,OpenAlex,0.764486708938506,32,21,11,0.2619047619047619
restricted boltzmann machine,OpenAIRE,boltzmann machine,OpenAlex,0.808994342569648,47,71,35,0.4216867469879518
emotional exhaustion,OpenAIRE,burnout,OpenAlex,0.4433362071262214,23,49,16,0.2857142857142857
occupational stress,OpenAIRE,burnout,OpenAlex,0.556548240002724,40,49,17,0.2361111111111111
occupational stress,OpenAIRE,emotional exhaustion,OpenAlex,0.7749849777521897,40,30,12,0.2068965517241379
bar (music),OpenAIRE,bar (unit),OpenAlex,0.925666791724477,17,41,11,0.2340425531914893
supersonic speed,OpenAIRE,jet noise,OpenAlex,0.4423873539461115,18,28,11,0.3142857142857143
speckle pattern,OpenAIRE,speckle noise,OpenAlex,0.6926561131754704,140,75,51,0.3109756097560975
hearing loss noise-induced,OpenAIRE,noise exposure,OpenAlex,0.6405503117240583,29,49,14,0.21875
serial concatenated convolutional codes,OpenAIRE,concatenated error correction code,OpenAlex,0.8242303734474634,8,16,5,0.2631578947368421
error floor,OpenAIRE,concatenated error correction code,OpenAlex,0.6188278694949422,8,16,5,0.2631578947368421
sequential decoding,OpenAIRE,concatenated error correction code,OpenAlex,0.7178975731994487,13,16,6,0.2608695652173913
harmonics,OpenAIRE,harmonic analysis,OpenAlex,0.6922369547428386,147,97,51,0.2642487046632124
total harmonic distortion,OpenAIRE,harmonic analysis,OpenAlex,0.6804744080583885,85,97,31,0.2052980132450331
harmonic,OpenAIRE,harmonic analysis,OpenAlex,0.6922369547428386,113,97,43,0.2574850299401197
parasitic diseases,OpenAIRE,parasite hosting,OpenAlex,0.6134585848054561,11,12,5,0.2777777777777778
parasites,OpenAIRE,parasite hosting,OpenAlex,0.719016295455564,11,12,4,0.2105263157894736
censoring (statistics),OpenAIRE,censoring (clinical trials),OpenAlex,0.9402502998904814,13,34,9,0.2368421052631578
somatosensory cortex,OpenAIRE,somatosensory system,OpenAlex,0.6851698939908843,63,73,27,0.2477064220183486
neuronal plasticity,OpenAIRE,synaptic plasticity,OpenAlex,0.9999999464806656,179,71,43,0.2077294685990338
synaptic scaling,OpenAIRE,synaptic plasticity,OpenAlex,0.8463358327269728,18,71,16,0.2191780821917808
family caregivers,OpenAIRE,caregiver burden,OpenAlex,0.6508343256736536,18,8,5,0.238095238095238
maldi imaging,OpenAIRE,mass spectrometry imaging,OpenAlex,0.8218289856680051,9,25,7,0.2592592592592592
spectrometry mass matrix-assisted laser desorption-ionization,OpenAIRE,mass spectrometry imaging,OpenAlex,0.7401210219102198,18,25,9,0.2647058823529412
desorption electrospray ionization,OpenAIRE,electrospray ionization,OpenAlex,0.97351745578669,6,12,4,0.2857142857142857
spectrometry mass electrospray ionization,OpenAIRE,electrospray ionization,OpenAlex,0.8141441313210197,19,12,7,0.2916666666666667
spectrometry mass matrix-assisted laser desorption-ionization,OpenAIRE,desorption,OpenAlex,0.7191978692574191,18,24,8,0.2352941176470588
desorption electrospray ionization,OpenAIRE,chemical ionization,OpenAlex,0.8940319607863126,6,7,5,0.625
histocompatibility antigens class i,OpenAIRE,mhc class i,OpenAlex,0.8964786550650196,25,26,16,0.4571428571428571
mhc class ii,OpenAIRE,mhc class i,OpenAlex,0.4505990670386471,12,26,7,0.2258064516129032
consistency model,OpenAIRE,weak consistency,OpenAlex,0.567542663125463,20,14,8,0.3076923076923077
consistency model,OpenAIRE,strong consistency,OpenAlex,0.688683145264393,20,22,9,0.2727272727272727
saccharomyces cerevisiae,OpenAIRE,yeast,OpenAlex,0.4966283577589687,158,40,34,0.2073170731707317
micrometre,OpenAIRE,micrometer,OpenAlex,0.5199795368436569,7,14,6,0.4
discrete hartley transform,OpenAIRE,discrete sine transform,OpenAlex,0.8511645265348071,19,32,10,0.2439024390243902
hartley transform,OpenAIRE,discrete hartley transform,OpenAlex,0.8750502701149085,29,23,9,0.2093023255813953
discrete sine transform,OpenAIRE,discrete hartley transform,OpenAlex,0.8511645265348071,27,23,16,0.4705882352941176
discrete-time fourier transform,OpenAIRE,non-uniform discrete fourier transform,OpenAlex,0.83740761642389,40,31,20,0.392156862745098
short-time fourier transform,OpenAIRE,non-uniform discrete fourier transform,OpenAlex,0.7776813048884311,51,31,19,0.3015873015873015
fractional fourier transform,OpenAIRE,non-uniform discrete fourier transform,OpenAlex,0.6989453852315842,57,31,26,0.4193548387096774
discrete hartley transform,OpenAIRE,non-uniform discrete fourier transform,OpenAlex,0.6344869759603275,19,31,10,0.25
discrete sine transform,OpenAIRE,hartley transform,OpenAlex,0.5628412188711804,27,34,13,0.2708333333333333
discrete hartley transform,OpenAIRE,hartley transform,OpenAlex,0.8750502701149085,19,34,11,0.2619047619047619
discrete sine transform,OpenAIRE,discrete-time fourier transform,OpenAlex,0.6923461387748185,27,37,12,0.2307692307692307
non-uniform discrete fourier transform,OpenAIRE,discrete-time fourier transform,OpenAlex,0.83740761642389,32,37,22,0.4680851063829787
short-time fourier transform,OpenAIRE,discrete-time fourier transform,OpenAlex,0.9441139841109184,51,37,18,0.2571428571428571
fractional fourier transform,OpenAIRE,discrete-time fourier transform,OpenAlex,0.7532090416254642,57,37,30,0.46875
discrete hartley transform,OpenAIRE,discrete-time fourier transform,OpenAlex,0.668050176634585,19,37,10,0.217391304347826
finite impulse response,OpenAIRE,infinite impulse response,OpenAlex,0.9517528940634444,70,32,19,0.2289156626506024
source separation,OpenAIRE,blind signal separation,OpenAlex,0.6833085775737805,65,118,35,0.2364864864864864
docking (molecular),OpenAIRE,protein-ligand docking,OpenAlex,0.5569026665113364,67,22,21,0.3088235294117647
bayesian information criterion,OpenAIRE,akaike information criterion,OpenAlex,0.9578823012874194,63,82,33,0.2946428571428571
quantum computer,OpenAIRE,quantum algorithm,OpenAlex,0.8606017750435071,93,39,27,0.2571428571428571
nuclear power plant,OpenAIRE,nuclear power,OpenAlex,0.9203700576107752,14,14,6,0.2727272727272727
servant leadership,OpenAIRE,leadership studies,OpenAlex,0.6844484134553125,27,49,16,0.2666666666666666
shared leadership,OpenAIRE,leadership studies,OpenAlex,0.6694385860855384,56,49,30,0.4
transactional leadership,OpenAIRE,leadership studies,OpenAlex,0.7563622930137864,84,49,29,0.2788461538461538
common knowledge,OpenAIRE,common knowledge (logic),OpenAlex,0.3881440483583932,28,16,13,0.4193548387096774
common knowledge,OpenAIRE,epistemic modal logic,OpenAlex,0.5888955404107638,28,34,16,0.3478260869565217
cognitive apprenticeship,OpenAIRE,apprenticeship,OpenAlex,0.6602590917019406,10,23,8,0.32
fundus (eye),OpenAIRE,fundus (uterus),OpenAlex,0.9273362270304868,79,91,67,0.6504854368932039
optic disk,OpenAIRE,optic disc,OpenAlex,0.8562485746663654,37,35,21,0.4117647058823529
hospitality industry,OpenAIRE,hospitality,OpenAlex,0.8431778956466416,41,39,19,0.3114754098360656
general relativity and quantum cosmology,OpenAIRE,gravitational wave,OpenAlex,0.6722750187900302,74,49,21,0.2058823529411764
twins dizygotic,OpenAIRE,monozygotic twin,OpenAlex,0.5362299777961924,9,7,3,0.2307692307692307
twins monozygotic,OpenAIRE,monozygotic twin,OpenAlex,0.6763942026426393,11,7,4,0.2857142857142857
index finger,OpenAIRE,thumb,OpenAlex,0.5307978651190038,28,55,14,0.2028985507246377
normal modal logic,OpenAIRE,modal logic,OpenAlex,0.922120848656041,13,44,10,0.2127659574468085
multimodal logic,OpenAIRE,modal logic,OpenAlex,0.8224456310956066,37,44,14,0.208955223880597
monocular deprivation,OpenAIRE,sensory deprivation,OpenAlex,0.8447238453169116,9,9,5,0.3846153846153846
stochastic petri net,OpenAIRE,petri net,OpenAlex,0.9351786433206372,23,70,21,0.2916666666666667
petri net,OpenAIRE,stochastic petri net,OpenAlex,0.9351786433206372,74,29,25,0.3205128205128205
alarm,OpenAIRE,alarm signal,OpenAlex,0.84730447000664,30,10,8,0.25
inbreeding,OpenAIRE,inbreeding depression,OpenAlex,0.8649156928943246,74,22,17,0.2151898734177215
radiation dosage,OpenAIRE,radiation dose,OpenAlex,0.9095119838138204,72,26,19,0.240506329113924
defeasible estate,OpenAIRE,defeasible reasoning,OpenAlex,0.6086640019361118,16,23,12,0.4444444444444444
default logic,OpenAIRE,non-monotonic logic,OpenAlex,0.5200724032370273,23,60,17,0.2575757575757575
equal-cost multi-path routing,OpenAIRE,policy-based routing,OpenAlex,0.8290743336286518,12,7,4,0.2666666666666666
policy-based routing,OpenAIRE,static routing,OpenAlex,0.6976225922649454,19,34,13,0.325
geographic routing,OpenAIRE,static routing,OpenAlex,0.8621775703806075,18,34,9,0.2093023255813953
wireless routing protocol,OpenAIRE,dynamic source routing,OpenAlex,0.8169917679294304,19,15,8,0.3076923076923077
destination-sequenced distance vector routing,OpenAIRE,dynamic source routing,OpenAlex,0.7852542744591398,25,15,7,0.2121212121212121
geographic routing,OpenAIRE,dynamic source routing,OpenAlex,0.8500409398477321,18,15,7,0.2692307692307692
irradiance,OpenAIRE,solar irradiance,OpenAlex,0.7602182991825143,18,27,14,0.4516129032258064
depressive disorder major,OpenAIRE,major depressive disorder,OpenAlex,0.9282197208075056,35,24,16,0.3720930232558139
requirements traceability,OpenAIRE,traceability,OpenAlex,0.9144505075382082,6,18,5,0.2631578947368421
invariant extended kalman filter,OpenAIRE,moving horizon estimation,OpenAlex,0.6417787716615316,107,59,31,0.2296296296296296
radial basis function,OpenAIRE,radial basis function network,OpenAlex,0.95931475842813,182,49,45,0.2419354838709677
specular reflection,OpenAIRE,specular highlight,OpenAlex,0.886374108298668,29,13,9,0.2727272727272727
mobile edge computing,OpenAIRE,edge computing,OpenAlex,0.9417072038339508,24,98,23,0.2323232323232323
edge computing,OpenAIRE,edge device,OpenAlex,0.8624632559176089,78,60,35,0.3398058252427184
dna restriction enzymes,OpenAIRE,restriction enzyme,OpenAlex,0.812097728686496,8,7,3,0.25
restriction site,OpenAIRE,restriction enzyme,OpenAlex,0.6275695739989542,8,7,3,0.25
cleavage (embryo),OpenAIRE,cleavage (geology),OpenAlex,0.9583824819111664,6,15,6,0.4
second-harmonic imaging microscopy,OpenAIRE,second-harmonic generation,OpenAlex,0.8544946369191397,15,15,10,0.5
canonical correspondence analysis,OpenAIRE,canonical analysis,OpenAlex,0.9726750741861896,6,10,5,0.4545454545454545
smacker video,OpenAIRE,video browsing,OpenAlex,0.8002765029874243,22,7,5,0.2083333333333333
dna mitochondrial,OpenAIRE,mitochondrial dna,OpenAlex,0.878766453300435,47,30,16,0.2622950819672131
decision support systems clinical,OpenAIRE,clinical decision support system,OpenAlex,0.9366595937337,46,49,19,0.25
zero-forcing precoding,OpenAIRE,precoding,OpenAlex,0.6559059843514181,10,41,9,0.2142857142857142
precoding,OpenAIRE,zero-forcing precoding,OpenAlex,0.6559059843514181,43,18,16,0.3555555555555555
human-based evolutionary computation,OpenAIRE,interactive evolutionary computation,OpenAlex,0.8425193828803961,31,22,11,0.2619047619047619
social venture capital,OpenAIRE,venture capital,OpenAlex,0.8658975889719688,18,31,15,0.4411764705882353
magma,OpenAIRE,volcano,OpenAlex,0.7304177718000717,9,22,6,0.24
seismic interferometry,OpenAIRE,passive seismic,OpenAlex,0.8163663589516096,6,13,5,0.3571428571428571
color normalization,OpenAIRE,color histogram,OpenAlex,0.8301770900917481,56,56,24,0.2727272727272727
primer (molecular biology),OpenAIRE,primer (cosmetics),OpenAlex,0.9488336466047768,6,16,5,0.2941176470588235
coherence theory,OpenAIRE,coherence length,OpenAlex,0.6278995784702963,6,9,3,0.25
conjugate residual method,OpenAIRE,conjugate gradient method,OpenAlex,0.9607982750110574,19,75,18,0.2368421052631578
nonlinear conjugate gradient method,OpenAIRE,conjugate gradient method,OpenAlex,0.976834868340099,23,75,18,0.225
test compression,OpenAIRE,automatic test pattern generation,OpenAlex,0.8991007465197118,8,20,6,0.2727272727272727
built-in self-test,OpenAIRE,automatic test pattern generation,OpenAlex,0.6228178936689547,7,20,5,0.2272727272727272
